classifieds_unique_listing_id,text_stop_stem,label1,label2,label3
class_u_0000014349,want want femal cockatiel hand rear femal cockatiel northwest tasmania wing clip sad lost girl hous isn beauti bird,0,0,1
class_u_0000014350,unrel pair yellow crown macaw unrel pair male month femal month dna test doth hand rais averi bond eat seed veget fruit daili ono inform call text sam,0,0,0
class_u_0000014351,lovebird peachfac femal month mutat beauti colour lovebird femal male separ ad want pair bird qualiti bird spray week fresh water day daili fresh seed pellet calcium sourc veget clean aviari week bird healthi qualiti parent breed color mutat parent age month happi mutat normal love bird red normal lovebird orang opalin green aqua green yellow white opalin yellow aqua blue pie opalin pie split violet pie opalin blue pie blue opalin pie blue white hard,0,0,0
class_u_0000014356,babi lorikeet babi lutino lorikeet handrear readi home august dna send pic bub stay tune updat price firm,0,0,0
class_u_0000014358,lovebird pair lovebird hen,0,0,0
class_u_0000014371,want swap tame quaker aviari green cock green quaker swap matur green quaker dna male born feb eat vetafarm nutriblend pellet blue quaker hen friend tame prefer aviari condit swap nsw,0,0,0
class_u_0000014374,hand rais jenday conur beauti tame hand rais jenday conur bird pet bird cheeki live jungl pet store close tuesday call,0,0,0
class_u_0000014375,budgi tlc free budgi sibl week fli splay leg bird carer prepar vet treat heritag park brisban southsid call text judi,0,0,0
class_u_0000014376,babi budgi cage sell month budgi fair tame sit finger femal male breed provid breed box spacious cage includ measur cm cm cm hope love home sell daughter scare bird ll includ kilo bird seed treat origin paid cage bird sell pick oak nsw,0,0,0
class_u_0000014378,finch list melba aurora yellow wing male red face male heavi pie cordon heavi pie redfac heav pie seagreen cordon blue tri color green singer yellow fawn paint red fawn paint gold finch yellow siskin red siskin orang breast african fire pi lot speci bird stock top health condit info feel free call unabl return email gumtre inquiri,0,0,0
class_u_0000014379,cockatiel gorgeous cockatiel approx month ea male brother yellow red cheek sister femal white male talkat barri whistl pleas meet wolf whistl parent hand rais offspr haven handl pet,0,0,0
class_u_0000014382,pigeon sale pigeon sale,0,1,NA
class_u_0000014383,budgi age breed pair bright green colour arious age green tone male femal pm inform sold lot discount quit,0,0,0
class_u_0000014385,finch dove bird breed season african fire finch male femal yellow star finch male left emblema finch male femal bird red yellow hen cuban finch male femal black rump doubl bar note black rump speci common white rump dont hous white rump produc hybrid pollut genet form peac dove bird im unsur gender,0,0,0
class_u_0000014391,dove white dove min,0,1,NA
class_u_0000014394,cage pair budgi cm cm cage mt height cm,0,0,0
class_u_0000014398,bird cage bird cage clean tidi bit surfac rust accessori ono,1,0,0
class_u_0000014402,green cheek conur cage friend hand rais green cheek conur doesn bite kid wing clip play bird funni watch guess femal age cage cage stand qualiti condit sell becuas dont time spend,0,0,0
class_u_0000014407,canari canari garman roler border canari yourkshaer size cage,0,0,0
class_u_0000014409,indian ringneck parrot sale indian ringneck parrot sale male bird rang price depend colour proven breed pair sale bird healthi fed regular diet seed fruit veget tame handrais local deliveri fee,0,0,0
class_u_0000014411,blue copper maran fertil chicken egg pure breed rare blue copper maran pure breed fertil chicken egg rare chicken breed lay egg beauti dark eggshel darkest eggshel chicken natur docil friend chick hatch colour blue copper includ splash white black copper meet drop egg gold coast brisban pick daisi hill qld drop lismor ballina kyogl murwillumbah tweed head currumbin dozen fertil egg limit avail info https backyardpoultri iamcountrysid chicken histori futur maran chicken keyword rooster maran poultri free orpington french maran hen chick fresh fertilis bird,0,1,NA
class_u_0000014417,bird cage clean bird cage offer measur cm length cm width cm cage height cm total height stand sell upgrad suit breed cage bird feel free text call,1,0,0
class_u_0000014428,bird cage bird cage strong cond,1,0,0
class_u_0000014438,lovebird peachfac violet dark blue hand feed week babi hand feed healthi day wean doesn bite age wean neocar vetafarm peachfac seed kg pellet kg,0,0,0
class_u_0000014439,canari sale pair canari nice whistler readi breed,0,0,0
class_u_0000014443,budgi girl opalin spangl girl left week nice bird half english girl friend sit hand,0,0,0
class_u_0000014447,bird cage sale bird cage sale suitabl bird condit insid clean stand detach run top width mm squar height mm height stand cage run top mm cage bar gap width mm,1,0,0
class_u_0000014452,bird aviari,1,0,0
class_u_0000014453,bird cage bird cage sale condit call sms ooo,1,0,0
class_u_0000014455,silver diamond dove split white pair silver diamond dove dove split white diamond dove pair text photo oo,0,0,0
class_u_0000014456,turkey sale turkey sale bird readi breed season tom hen,0,1,0
class_u_0000014466,pigeon breed box sale varieti wire panel sale crystal pet suppli metr metr metr note due volum store unabl repli messag feel free call enquiri petfood wire sale special pigeon poultri parrot address unit seton road moorebank call happi enquiri,1,0,0
class_u_0000014468,femal white cockatiel white cockatiel sale month femal left aviari bird call messag pm gumtre messag,0,0,0
class_u_0000014472,fischer lovebird pair sale fischer lovebird pair sale crystal pet suppli pair crystal pet suppli rooti hill road north trade hour monday friday pm saturday pm sunday close crystal pet suppli bird pet enquiri contact happi assist,0,0,0
class_u_0000014477,sale bird avrey sale bird avrey campbel town tas,1,0,0
class_u_0000014479,bantam chick mother hen chick tame,0,1,NA
class_u_0000014487,avairi bird hous shed avairi forsal remov collect mx wide,1,0,0
class_u_0000014488,alexandrin want male alexandrin want hand rais,0,0,1
class_u_0000014490,indian ringneck green violet pastel violet bird approxim half cheap aviari bird,0,0,0
class_u_0000014491,want rehom emu yrs free male emu answer boom boom friend ish,0,0,0
class_u_0000014496,bird cage bird cage condit basic brand month messag question,1,0,0
class_u_0000014497,bird cage bird cage condit sell,1,0,0
class_u_0000014512,femal alex aviari bird proven breeder lost mate season due harsh weather shes home mate clutch season bred perfect lose singl bub averag babi clutch eat hand handrear hand tame anymor love close chat touch offer consid asap email text call answer,0,0,0
class_u_0000014514,alexandrin pair guarante breeder yr bird hen dna card price sell aviari bird genuin enquiri pick narr warren read add,0,0,0
class_u_0000014515,sun conur unsex adult sun conur adult unsex avairi bird lost partner swap bird call cheer steve,0,0,0
class_u_0000014518,monk parrot riptid boy ya doin happi sit hand train peopl,0,0,0
class_u_0000014522,want companion bird companion bird green cheek conur train super happi bird male femal tame semi tame compani whilst scond bird mate rate love pet doesn time deserv lost intetest pet own rais bird mark green cheek colour conur sun conur janday quaker ceil rate rite bird offer semi tame bird want happi snap bird previous own larger bird anymor,0,0,1
class_u_0000014526,babi budgi babi budgi ea lot week ph text detail email don,0,0,0
class_u_0000014531,clearw opalin femal budgi clearw opalin femal budgi approx month tame pick kellyvill contact gumtre messag sale brand medium size bird cage want buy cage cage box bird home bird worm spray mite hold,0,0,0
class_u_0000014533,male clubrung budgi rung budgi cut flock boy home pick ellenbrook,0,0,0
class_u_0000014534,plumhead parrot sale swap male plumhead parrot approx pair swap hen healthi bird recent worm desper femal compani sell separ,0,0,0
class_u_0000014543,pineappl conur sale pineappl conur pair sale petfood wire sale pair note due volum store unabl repli messag feel free call enquiri petfood wire sale special pigeon poultri parrot address unit seton road moorebank call happi enquiri,0,0,0
class_u_0000014545,bird cage stand super cheap bird cage stand excel clean condit perfect bird cage size mm wide mm deep mm total height stand mm price sell firm,1,0,0
class_u_0000014547,bird aviari bird aviari aluminium nest log includ height depth width,1,0,0
class_u_0000014552,gallah cage femal call jasper tame danc haven time child cage cage,0,0,0
class_u_0000014557,yellow bib lori yellow bib lori cock bird dna close rung free freight,0,0,0
class_u_0000014560,peach breed pair pair pair peachfac love bird pair pair breed cage pet strong,0,0,0
class_u_0000014563,want want buy rainbow lorikeet buy rainbow lorikeet reason price messag pic bird doesn bite,0,0,1
class_u_0000014566,male budgi male budgi month month moult pick ellenbrook,0,0,0
class_u_0000014567,hand rais hahn macaw regret sale sell beauti hand rais hahn macaw billi unsex morti dna male hand rais tame talk want lol cage toy buyer organ time view sale offici until meet billi morti pick loganlea text call,0,0,0
class_u_0000014569,alexandra bird male alexandra dubbo orang,0,0,1
class_u_0000014570,modena pigeon healthi month bird sex unknown,0,1,NA
class_u_0000014571,grass parrot sale grass parrot sale crystal pet suppli crystal pet suppli rooti hill road north trade hour monday friday pm saturday pm sunday close crystal pet suppli bird pet enquiri contact happi assist,0,0,0
class_u_0000014573,pet bird give finch canari free home sell cage ono pick,0,0,0
class_u_0000014576,hylin brown chicken week vaccin sex pullet messag gumtre,0,1,NA
class_u_0000014577,lovebird peachfac violet gray hand feed friend week day babi violet grey white lovebird white dutch hand feed neocar vetafarm day wean bird qualiti bird age wean,0,0,0
class_u_0000014578,race pigeon red grizzl male distanc flyer,0,1,NA
class_u_0000014580,babi scali lorikeet scali babi rainbow lorikeet sale healthi pet beauti color question feel free messag call,0,0,0
class_u_0000014582,isa brown hen isa brown hen month barn hen emili,0,1,NA
class_u_0000014585,want want goldfinch mule want mule fantast whistler,0,0,1
class_u_0000014590,want macaw castl love adopt buy buy resscu macaw look bird past want macaw love home sell macaw castl resscu macaw happi resscu buy drive huge bird strong macaw perfect awar hard look bird challeng pleasee,0,0,1
class_u_0000014595,male paint firetail finch breed age paint firetail finch colour beauti,0,0,0
class_u_0000014603,babi cockatiel babi cockatiel left nest week ago readi pickup week half fli proper sell locat dubbo,0,0,0
class_u_0000014604,canari sale red factor mosaic mule german roller canari sale beauti healthi bird amaz colour red factor mosaic german roller mule amaz colour price pair call messag email,0,0,0
class_u_0000014606,want want pair tri colour parrot finch messag call text locat adelaid south,0,0,1
class_u_0000014607,bird stand gym solid wood cockatiel budgi parrot aviari awesom huge tree stand feather friend stand approx height food bowl wheel easi move base prevent bit floor solid sturdi condit hang toy rope leather chew purchas,1,0,0
class_u_0000014616,princess parrot yellow princess parrot sale bird excel condit unsex,0,0,0
class_u_0000014617,babi budgi handtam im angel babi budgi handtam hate juli grow slowli feather mum grey black white dad purpl yellow white yellow green babi yellow light grey white babi theyr theyr readi famili care babi adopt care home im free weekend week im studi exam love angel,0,0,0
class_u_0000014620,pair eclectus parrot pair eclectus parrot aviari tame,0,0,0
class_u_0000014624,lovebird parrot pie purpl tail hand feed week babi hand feed healthi day wean doesn bite age wean neocar vetafarm peachfac seed kg pellet kg,0,0,0
class_u_0000014629,bird cage sale white bird cage flight cage clean tidi complet perch seed water contain slide tray base easi clean suitabl coupl bird budgi canari medium bird cockatiel lorikeet price firm,1,0,0
class_u_0000014634,babi budgi hand tame week wean readi hand tame left box readi train hand tame male femal photo descript,1,0,0
class_u_0000014638,want hand rais amazon want hand rais amazon experienc love home happi bird messag,0,0,1
class_u_0000014645,budgi sale breed age budgi quail sale budgi quail budgi neg quail pick cabooltur bring cage home home photo request male femal,0,NA,0
class_u_0000014648,babi budgi parent cage babi budgi unrel parent tame tame male femal brand medium size cage size cm cm cm size cage pick kellyvill contact gumtre messag cage box bird home don want buy cage bird worm spray mite hold,0,0,0
class_u_0000014650,lineol linni sale negoti month green turq poss split ino dna male dad split ino month green turq dna male unrel bird parent rais insid hand tame rais dna certif provid locat south east suburb melbourn freight buyer expens price negoti,0,0,0
class_u_0000014651,canari sale regrett sale male sing canari name ceasar cage stand firm,0,0,0
class_u_0000014653,want handrais bird handrais budgi cockatiel,0,0,1
class_u_0000014657,budgi sale budgi breed pick mount druitt,0,0,0
class_u_0000014661,babi lovebird hand rais week babi lovebird hand rais call messag,0,0,0
class_u_0000014665,femal male quaker femal male male wing born wing fli fed pellet seed fresh fruit daili,0,0,0
class_u_0000014666,canari canari sale male whistler contact prefer call send messag idon check email day,0,0,0
class_u_0000014667,cordon sale cordon finch pair sale phone,0,0,0
class_u_0000014668,lovebird parrot pie purpl hand feed week babi hand feed healthi day wean doesn bite age wean neocar vetafarm peachfac seed kg pellet kg,0,0,0
class_u_0000014669,tame friend cockatiel cage tame friend cockatiel sex femal bird friend tame love attent step seat shoulder cage toy pictur,0,0,0
class_u_0000014673,femal love bird male partner flew stun blue green proven breeder pick cheltenham,0,0,0
class_u_0000014677,crest bred babi budgi love stun color crest bred babi budgi father crest budgi pictur,0,0,0
class_u_0000014684,charcoal zebra finch charcoal zebra finch hen cock fledg readi sell lot,0,0,0
class_u_0000014687,blue crown sharptail conur month parent rear hen dna close rung bird free freight,0,0,0
class_u_0000014711,budgi sell adult breed pair nest box healthi bird bird bird buy call messag time waister,0,0,0
class_u_0000014716,whistl canari sale canari sale healthi whistl varieti colour choos male canari call tarek,0,0,0
class_u_0000014718,fantail pigeon pair pet bird galor melros street mount pleasant sa mon tue thur fri sat sunday close wed,0,1,NA
class_u_0000014719,thai asil aseel rooster malay hen chicken mother pure breed malay hen father thai asil aseel rooster strong combin gud breed rais backyard kid total femal male split cannnot buy pick pair photo shown chick day month deliv minimum fuel cost,0,1,NA
class_u_0000014721,hand rais babi cockatiel sale beauti hand rais babi cockatiel love bird brought hous hand rear hand rais train sit shoulder hand wonder bird easili attach love compass sex babi found time pass eat regular cockatiel bird seed babi spinach shown photo quick attach children rough week start break bird seed feel free contact question bird call messag email gumtre messag pick,0,0,0
class_u_0000014724,breed box phone,1,0,0
class_u_0000014727,want femal grass parrot requir purchas femal grass parrot male lone,0,0,1
class_u_0000014728,bird avairi absco bird avairi wide deep gabl roof pale eucalypt color box locat bannockburn call mandi,1,0,0
class_u_0000014729,uccl bantam chicken black white spot lilac mellefleur rooster mellefleur hen,0,1,NA
class_u_0000014731,silki aracana rare white crest black polish babi requir heat line babi,0,1,NA
class_u_0000014737,australorp pullet purebr australorp pullet vaccin worm stock healthi bird excess breed ph gumtre messag,0,1,NA
class_u_0000014738,breed coloni budgi breed coloni buddi varieti colour choos breed pair male femal pair individu bird babi hand tame ad deliv,0,0,0
class_u_0000014743,mutat king quail male mutat king quail pictur mix mutat male pictur tuxedo darthvad male pictur darthvad male food quail starter birth week kg quail finish week onward kg contact send messag gumtre,0,1,0
class_u_0000014744,mask finch pair mask finch unrel pair miss tail due doh,0,0,0
class_u_0000014754,chicken trio beauti white rooster lay hen unknown breed age lay rescu chicken scaley leg past treat calcium mite spray worm lot treatment cost pick strathalbyn hold deliveri separ trio text prefer,0,1,NA
class_u_0000014758,budgi bird cage cm wide cm deep cm bird cage paint rose gold accessori left food includ includ pick bracken ridg,1,0,0
class_u_0000014760,short bill corella breed pair breed pair short bill corella,0,0,0
class_u_0000014765,budgi matur plenti choic healthi suffici babi matur readi breed pair white yellow spangl opalin singl factor pie doubl factor pie recess pie texa clearbodi cobalt skyblu violet budgi price major week week daylight hour view contact cheer pete,0,0,0
class_u_0000014767,lovebird seawe green hand feed week babi hand feed healthi day wean doesn bite age wean neocar vetafarm peach seed kg pellet,0,0,0
class_u_0000014768,budgi week budgi pls call brian question locat swanview pls email,0,0,0
class_u_0000014771,lovebird parrot hand feed normal lovebird week day babi hand feed healthi day wean doesn bite age wean neocar vetafarm peachfac seed kg pellet kg,0,0,0
class_u_0000014774,japanes coturnix quail japanes coturnix quail sale swap chick chicken bird fish budgi male femal dark brown male caramel black stripe femal bodi white brown patch head femal price negoti valid reason hit price lay egg winter quail don lay winter photo ad tmmrw,0,1,0
class_u_0000014778,indian ringneck cage beauti girl month dna paper affection tame dad pick cage day ago brand coupl reason sell ia mother sever chronic migrain slightest sound trigger migran want beauti girl love home pickup cranbourn east,0,0,0
class_u_0000014781,meyer parrot cock cock bird mate offer tame,1,0,0
class_u_0000014782,trill cockatiel food bought wrong pack bird bought wrong pack bird,1,0,0
class_u_0000014785,golden pheasant pair sale male femal golden pheasant sale pair text call pickup doncast,0,1,0
class_u_0000014786,mask lorikeet pair sale mask lorikeet pair sale crystal pet suppli pair crystal pet suppli rooti hill road north trade hour monday friday pm saturday pm sunday close crystal pet suppli bird pet enquiri contact happi assist,0,0,0
class_u_0000014788,blue breast black cap lori lorikeet pair pair recent unrel hen mths cock bird mths rung dna certif freight buyer expens pickup redcliff qld,0,0,0
class_u_0000014789,handrais male eclectus mths handrais male eclectus mths regret sale due health reason hard chopper beauti nice natur bird chopper love walk drive love sit shoulder love talk day main fraser companion freind chopper famili pet freind worm flead micochip sell price firm lower contact ph,0,0,0
class_u_0000014790,silki chicken buff silki chicken sale day,0,1,NA
class_u_0000014792,eclectus parrot femal month patienc time hand train talk email ring text time waster genuin enquiri varieti bird gage sale budgi parrot,0,0,0
class_u_0000014793,bronz turkey pair im sell breed pair bronz turkey healthi breed babi babi hatch colour pair pure white babi sell due move im,0,1,0
class_u_0000014799,pigeon nest pad pigeon nest pad pack,1,0,0
class_u_0000014801,beauti silki cross pullet beauti beard silki cross pullet hen beard pom pom lace solf feather peopl friend gray yellow yellow gray friend stay layer silverdal south amberley,0,1,NA
class_u_0000014802,femal red rump,0,0,0
class_u_0000014805,cockatoo love sulphur crest cockatoo call dori sweet talk perch train won fli recent forc downsiz move suburbia neighbour complain ideal aviari bird want cage collect hast,0,0,0
class_u_0000014815,pair doubl bar finch doubl bar finch pair text messag gumtre messag phone,0,0,0
class_u_0000014825,nest box total suit budgi finch,1,0,0
class_u_0000014826,budgi babi budgi sale healthi bird male femal colour green yellow bit blue babi blue white left cheap,1,0,0
class_u_0000014832,want want femal conur want femal conur dna sex prefer,0,0,1
class_u_0000014833,bourk parrot babi bourk hand rais,0,0,0
class_u_0000014836,rainbow lorikeet tame cage accessori danc talk cough sneez heap person don bird attent nip fine love home food,0,0,0
class_u_0000014837,budgi budgi dollar,0,0,0
class_u_0000014838,race pigeon sale sell mix gabbi johnson vallon race pigeon flyer race,0,1,NA
class_u_0000014839,bird aviari approx door debbi,1,0,0
class_u_0000014840,babi budgi sale cook beauti babi budgi sale sibl fed seed fresh fruit veggi spray worm look pick cook bring cage altern cage sale budgi,0,0,0
class_u_0000014841,breed pair ringneck white male voilet femal breed pair ringneck snowi male tame white voilet femal txt,0,0,0
class_u_0000014847,fowl pet enclosur pinnacl zinc fowl hous,1,0,0
class_u_0000014848,canari forsal healthi canari male hen lot,0,0,0
class_u_0000014851,pigeon sale budapest pigeon flyer male femal femal sarbian,0,1,NA
class_u_0000014852,log bird log bird galah bird,1,0,0
class_u_0000014853,pigeon cock bird don space,0,1,NA
class_u_0000014858,black cockatoo want handrais black cockatoo week prefer handrais babi nicki,0,0,1
class_u_0000014859,blue gold matur breed pair macaw matur blue gold breed pair macaw sold pair split genuin enquir phone,0,0,0
class_u_0000014860,silki day chick silki day chick heat call txt quicker repli,0,1,NA
class_u_0000014872,hollow log nest box spout hollow log spout nest box profession clean licens collector https www facebook birdandfishplac bird fish lewi wattl grove day monday saturday till sunday till,1,0,0
class_u_0000014873,doubl factor oliv pie oliv pie doubl factor male month dna sex close rung dna certif firm,0,0,0
class_u_0000014876,canari red factor seed kg passwel red factor kg https www facebook birdandfishplac bird fish lewi wattl grove day monday saturday till sunday till,1,0,0
class_u_0000014879,budgi babi pick montmor,0,0,0
class_u_0000014884,barnaveld hen time gold barnaveld sale love hen attack hen lay week,0,1,NA
class_u_0000014887,parrotlet parrotlet bird white yellow albino blue green blue pie fallow blue grey,0,0,0
class_u_0000014893,mosaic canari pair call msg gumtre add friend pls call jame heathi bird mosaic canari color sell pair pair,0,0,0
class_u_0000014897,bond pair lutino scaley hen split lutino male bond pair lutino scaley hen month pair split lutino male month dna sex close rung dna certif,0,0,0
class_u_0000014899,canari sale canari mix calour sale male size border helfi sing inform pls call hume campbellfield start,0,0,0
class_u_0000014902,king quail mutat male lot king quail mutat male mutat cinnamon silver normal split pie golden pearl msg gumtre contact,0,1,0
class_u_0000014903,budgi budgi sale white yellow yellow oliv bodi yellow lace mark wing cage cage ideal tame,0,0,0
class_u_0000014920,birdcag stand condit birdcag front roof toy bowl stand shelf wheel,1,0,0
class_u_0000014921,parrotlet breed pair american white parrotlet breed pair bird success clutch begin nest box recent bird healthi fed comprehens diet seed fresh fruit veget daili pet addit breed regret sale due commit sell breed pair reduc price quick sale low ball offer time waster email call,1,0,0
class_u_0000014923,sussex rooster hen hen white sussex rooster hen pullet week bred isa brown cross bred hen black white speckl brown lay lot,0,1,NA
class_u_0000014928,budgi budgi male femal egg,0,0,0
class_u_0000014933,peachfac lovebird sale peachfac lovebird mutat sale readi home bred bird season unrel bloodlin close rung hand rais aviari bred bird orangefac cinnamon opalin orangefac green opalin green opalin nest sex hen green split ino aqua nest sex male contact,0,0,0
class_u_0000014934,lovebird yellow lovebird nest readi start fli,0,0,0
class_u_0000014935,pigeon sale pakistani tippler flyer tumbler,0,1,NA
class_u_0000014941,tame babi peach beauti femal lovebird tame month tame babi love bird home,0,0,0
class_u_0000014960,pair lorri hand tame pair sell pair pick brown plain,0,0,0
class_u_0000014967,ringneck breed pair proven breed pair indian ringneck parent pull bub handrais produc varieti colour cobalt blue pie violet pie readi breed season settl asap money freight buyer cost,0,0,0
class_u_0000014969,wtb girl red rump wtb girl red rump,0,0,1
class_u_0000014972,femal cockatiel suit aviari dna sex,0,0,0
class_u_0000014979,femal hood parrot im sell femal hood parrot nice healthi breeder sell due lost mate move nativ parrot im sold pend pick,0,0,0
class_u_0000014981,wheaten oeg bantam pullet cockerel wheaten oeg bantam pullet blue black tail wheaten bred blue red black red cockerel,0,1,NA
class_u_0000014982,want parrot scarlet chest femal want femal scarlet chest parrot femal die male partner call leann matt,0,0,1
class_u_0000014984,regent parrot aviari regent parrot season youngster bird relat unsex phone messag send photo phone,0,0,0
class_u_0000014985,rare cockatiel pair whitefac silver hen pastelsilv cock breed pair bird split spangl throw varieti colour bird photo locat bendigo bring melbourn,0,0,0
class_u_0000014986,budgi sale pair male femal,0,0,0
class_u_0000014987,green singer finch pair green singer finch healthi bird season bird top condit breed season unrel pair,0,0,0
class_u_0000014988,bid cage aviari bird cage avairi wire paint divid bottom quail top bit wire cage top hold pend eli water,1,0,0
class_u_0000015001,blue front amazon month talk storm jack charact talk oi word whistl ect cage heavi aprox mtrs aprox sell home knowledg home antica amazon parrot dna jack eat fruit veg vetta farm pellet love strip stick timber toy ball reluct sale,0,0,0
class_u_0000015003,giveaway rooster giveaway month want home tact email,0,1,NA
class_u_0000015004,budgi sale club rung crest green male blue ring male week green blue male week dom pie male month green femal week green femal month,0,0,0
class_u_0000015005,canari excel whistler yellow male canari minatur border fanci buff yellow cock excel singer live engag healthi bred season keep breed canari past canari clean environ look messag question contact arrang view mobil pick contact locat burwood south eastern suburb melbourn marta,0,0,0
class_u_0000015006,bird avairi bird avairi,1,0,0
class_u_0000015008,opal canari satinett canari pair readi breed satinett canari opal canari male singer canari qualiti,0,0,0
class_u_0000015009,male dilut budgi pick heritag park male dilut budgi week handtam pick heritag park phone text judi,0,0,0
class_u_0000015012,mung bean mung bean kg,1,0,0
class_u_0000015020,brand side steel parrot aviari budgi bird cage canari cage wheel lock function move easili bird stand perch materi steel colour black drawer remov clean extern dimens cm cm cm door cm cm wire space cm grid thick mm weight kg varieti model medium cage call detail price flat pack pick vehicl day includ weekend public holiday pickup harrow road auburn everyday includ weekend public holiday call abdul check cage check item accept cash pickup note low price unabl negoti price www mymoonmart au,1,0,0
class_u_0000015021,canari sale yellow male canari creast femal,0,0,0
class_u_0000015025,cockatiel parrot sale offer cockatiel parrot sale bird age start month note bird hand rais tame price rang depend colour unrel breed pair start local deliveri fee,0,0,0
class_u_0000015028,doubl factor pie doubl factor pie male proven breeder dna sex close rung dna certif firm,0,0,0
class_u_0000015029,race pigeon race pigeon sale nice bird keep loft month month age includ colour darker checker blue bare white black blue checker bird bloodlin bold gabbi jansen shadow white pickup berwick bird pickup hold waster time,0,1,NA
class_u_0000015034,babi lovebird lot mask coupl fischer lovebird readi,0,0,0
class_u_0000015037,parrot box size breed box medium qualiti plywood box medium box box box box box box box mention ideal breed turk burk conur princess parrot moustach king parrot rosella eclectus african grey don miss limit phone text,1,0,0
class_u_0000015041,babi femal eclectus hand rais week tame wean eat fresh fruit veggi mix seed messag info,0,0,0
class_u_0000015048,want bird cage want free price bird cage,1,0,0
class_u_0000015049,cordon bleu finch cordon bleu finch pair,0,0,0
class_u_0000015051,want want buy finch yellow gouldian yellow gouldian white purpl breast head colour price,0,0,1
class_u_0000015060,jap quail male hey guy male jap quail sale excess current male attack past live bachelor pen due recent attack hospit cage due boy aggress person don havevq heart cull calmer ina pen plenti femal don femal male bachlor pen miss feather aatqi grow scar tissu boy shite beaten skull heal bachlor bit regrow eatqr onrh head qcks heal pick çabooltur pictur adult male don hesit contact pic attent babi wil bigger,0,1,0
class_u_0000015062,grizzli pigeon tiger grizzel pigeon sale qualiti breed pair fli pair egg babi,0,1,NA
class_u_0000015064,want buy budgi want buy budgi locat price,0,0,1
class_u_0000015067,isa brown rooster isa brown rooster start girl,0,1,NA
class_u_0000015070,hand rear formula kg roudybush formula arriv super fresh kg kg https www facebook birdandfishplac bird fish day monday saturday till sunday till,1,0,0
class_u_0000015085,cockatiel cockatiel avairi bird parent rais friend hand tame normal grey ea yellow grey lutino fed seed fresh fruit veg daili,0,0,0
class_u_0000015087,want want buy bar shoulder dove want buy bar shoulder dove call txt,0,0,1
class_u_0000015093,black cup lore month,0,0,0
class_u_0000015094,bird cage stand bird cage access door includ toy feed dish,1,0,0
class_u_0000015100,babi budgi similar rainbow babi budgi stun similar rainbow budgi locat wahroonga hornsbi,0,0,0
class_u_0000015102,want crimson rosella hen want mate call desley,0,0,1
class_u_0000015103,cocki cage sturdi cocki cage remov slide base easi clean mmw mmd mm,1,0,0
class_u_0000015106,black cap lorri pair bluebrest black cap lori dna sex approx hand tame male yellow bib lori poor bad feather stress relat test negatif beak feather diseas prefer sell togedh contat interist,0,0,0
class_u_0000015108,budgi cage month budgi cage toy box bird seed placid bird kid handl,0,0,0
class_u_0000015116,corella found mortdal injur corella found mortdal sunday afternoon august tame recov wound chest,0,0,0
class_u_0000015117,princess parrot femal princess parrot green femal month breed,0,0,0
class_u_0000015120,californian quail californian quail hen hatch incub bird colour pair,0,1,0
class_u_0000015122,bond pair cockatiel breed pair approx yo aviari bird tame,0,0,0
class_u_0000015125,iraqi tumbler pigeon iraqi tumbler pigeon sale breed pair clean perform spring time waster,0,1,NA
class_u_0000015126,beauti eno canari readi breed beauti healthi eno canari pair bird pair call joe,0,0,0
class_u_0000015129,budgi sale beauti colour bird sale beauti budgi choos photo readi breed babi leav nest locat wahroonga hornsbi bring cage,0,0,0
class_u_0000015132,want femal caiqu yrs femal male dna sex,0,0,1
class_u_0000015133,budgi breed cage nestbox wooden budgi breed cage nest box slide metal tray easi clean nestbox perch depth mm height mm length mm,1,0,0
class_u_0000015138,multicat mous trap multicatch mous trap trap multipl mice time,1,0,0
class_u_0000015143,silki chicken silki pullet hen black month locat peachest,0,1,NA
class_u_0000015147,lorikeet lutino fallow sell pair individu pair,0,0,0
class_u_0000015148,bird wash bird wash ideal bath bird,1,0,0
class_u_0000015153,want femal pet goos due marriag break home gees late goos rais goos age barrier isn aggress peopl bit trust settl nice famili late goos follow follow kid bus stop wait home bus readi special goos fit famili contact kerri,0,1,1
class_u_0000015155,bird cage sale black sold,1,0,0
class_u_0000015160,pigeon poultri drinker litr pigeon poultri drinker,0,1,NA
class_u_0000015165,layer hen,0,1,NA
class_u_0000015171,cuttlebon cuttlefish kilo,1,0,0
class_u_0000015173,bird cage bird cage castor,1,0,0
class_u_0000015186,want fanci serbian tumbler pigeon pick don want wast time time pay call messag,0,1,NA
class_u_0000015191,babi mask love bird babi mask lovebird week nest eat avairi bird tame easi tame dont bite pickup glenmor park bring cage,0,0,0
class_u_0000015192,duck gees adult live gees sale fed play water buy gees food satisfi,0,1,0
class_u_0000015197,litr drinker brand litr drinker brand,1,0,0
class_u_0000015198,bird cage wheel free sranf cage access door food water door slide wast tray rack,1,0,0
class_u_0000015203,isa brown isa brown chicken locat rosa brook,0,1,NA
class_u_0000015207,ringneck parrot box ringneck parrot box qualiti plywood mdf particl board cheaper altern box intern ladder flip lid mdf particl board plywood box call text,1,0,0
class_u_0000015217,scali lorikeet scali babi rainbow lorikeet sale healthi pet beauti color question feel free messag call,0,0,0
class_u_0000015218,bird cage bird cage stand wheel size cm width cm height cm depth main lockabl door cm wire gap feed contain timber perch includ condit price negoti,1,0,0
